,comment,author,date,num_likes
375,송풍 모드로 놨을 때 그렇다는... 맞아 보니 바람이 좀 차갑긴 해요;;,@Underkg,2022-01-12T11:30:16Z,0
376,신발불편해...................................................................................................................................지만 영상보니사고싶어요,@shark_3815,2022-01-12T11:27:59Z,0
377,사무실이에욤....,@Underkg,2022-01-12T11:28:41Z,0
378,"<a href=""https://www.youtube.com/watch?v=sWC-pp6CXpA&amp;t=470"">7:50</a> 젠폰이 주인공입니다!",@nestd9397,2022-01-12T11:27:58Z,0
379,백만원짜리 사은품 ㅋㅎㅋㅋㅋ,@pudding_company,2022-01-12T11:27:28Z,0
380,5평까지밖에 케어가 안된다는게 아쉽넼ㅋㅋ,@esac5-wjsb-223,2022-01-12T11:27:06Z,1
381,덩치에 비해 왜 이런지 모르겠어요;,@Underkg,2022-01-12T11:29:49Z,0
382,혹시나 있을 되팔이 막으려고 허접(?)한 테이프를 겉에 둘러놓은 듯,@맹맹맹-s7p,2022-01-12T11:25:39Z,0
383,넹 뭐 본 제품도 이렇게 오면 그 때 삐져도 될 듯 ㅋ,@Underkg,2022-01-12T11:27:40Z,0
384,두목님 미국서타일 이신가요.<br>집에서 신발 신고 계시네...,@PPeach.,2022-01-12T11:25:22Z,0
385,사무실이여 ㅋㅋㅋㅋ,@Underkg,2022-01-12T11:26:57Z,0
386,"어이 lg, 이거 말고 퓨리케어 마스크나 빨리 출시해라 ㅡㅡ",@Town_Of_Windmill,2022-01-12T11:25:19Z,0
387,디자인이... 왜 자꾸 고데기로 보이는걸까...,@Melchior8829,2022-01-12T11:24:33Z,3
388,ㅋㅋㅋㅋㅋㅋ 여러가지 나오네 ㅋㅋㅋㅋ,@Underkg,2022-01-12T11:32:07Z,2
389,원플원ㅋㅋ 그만큼 리뷰를 잘 해달라는거지,@과학야스오,2022-01-12T11:24:31Z,1
390,나인지 어떻게 알고...??,@Underkg,2022-01-12T11:25:54Z,2
391,"@@Underkg  맞네..,..,,,",@과학야스오,2022-01-12T11:28:49Z,0
392,"<a href=""https://www.youtube.com/watch?v=sWC-pp6CXpA&amp;t=662"">11:02</a> 나도 낚였어요ㅋㅋㅋ 나도 바보가봐ㅠㅠ",@youngyang7879,2022-01-12T11:24:00Z,1
393,그쵸???? 제가 이상한거 아니죠???,@Underkg,2022-01-12T11:24:50Z,0
394,제목이 낚시일줄 알았는데 아니어서 놀랐던ㅋㅋ 아랫쪽 달랑달랑 신경 쓰였는데 비닐 씌워진거여서 넘 웃겼고요~~ 작동하는 모습 보니까 디자인도 예쁘고 좋아보여서 혹하네요!,@applelee5167,2022-01-12T11:23:26Z,93
395,저도 돌아가는거에서 마음이 좀 움직임 ㅋㅋ,@Underkg,2022-01-12T11:25:41Z,10
396,낚시 맞는데 ㅋㅋ,@sraqt,2022-01-13T16:24:58Z,1
397,아 현대 자동차도 본받아서<br>1+1 해주세요,@멀티백,2022-01-12T11:23:17Z,2
398,대신 달력을 드리겠습니다,@Underkg,2022-01-12T11:25:26Z,0
399,@@Underkg 아...안돼...,@멀티백,2022-01-12T11:34:18Z,0
400,생긴거에 비해 필터가 작네요,@Mist1113,2022-01-12T11:23:12Z,0
401,그래서 사실 밑부분의 원형이 있지 않을까 의심 중 ㅋㅋㅋㅋㅋ,@Underkg,2022-01-12T11:25:14Z,0
402,썸넬만 보고 롯데랑 콜라보한줄 ㅋㅋ,@이남규-w4c,2022-01-12T11:22:46Z,1
403,미세먼지 판독기,@Underkg,2022-01-12T11:31:18Z,0
404,"<a href=""https://www.youtube.com/watch?v=sWC-pp6CXpA&amp;t=446"">7:26</a> 두목이 몸으로 설명하면 대부분... 크흠..",@1Eagles1,2022-01-12T11:22:04Z,0
405,대부분 뭐!!,@Underkg,2022-01-12T11:37:10Z,1
406,"기계치 F717 <a href=""https://www.youtube.com/watch?v=sWC-pp6CXpA&amp;t=247"">4:07</a>",@RED.0215,2022-01-12T11:21:45Z,0
407,내가 기계치인 것이 아니고 기계가 나를 모르는 것,@Underkg,2022-01-12T11:30:42Z,2
408,@@Underkg ㅋㅋㅋ,@RED.0215,2022-01-12T11:43:32Z,0
409,LCK개막식인 시간에 언케영상을 보러 온나를 칭찬해주세요,@맥북_에어,2022-01-12T11:21:26Z,3
410,고마워요 ㅠㅠㅠㅠㅠ,@Underkg,2022-01-12T11:23:33Z,2
411,@@Underkg 감사해요 ㅠㅠ,@맥북_에어,2022-01-12T11:26:33Z,0
412,이게... 참 통이 당황스럽게 크네요 ㅋㅋ,@sh6h6h68,2022-01-12T11:20:40Z,1
413,그니까 ㅋㅋㅋㅋ 이게 뭐여,@Underkg,2022-01-12T11:23:40Z,0
414,LG 퓨리케어 롯데타워 콜라보레이션이군요! 즉시 구매해야겠어요!!,@LEITZ_we_leitz,2022-01-12T11:20:27Z,4
415,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 그래 고데기보다는 롯데타워가 낫다..,@Underkg,2022-01-12T11:24:04Z,2
416,"와 이거 구매하고 싶었는데 아직 믿음이 안가서 기다리고 있었더니, 빨리구매하는게 이득이었네요 ㅋㅋ",@maleotter4393,2022-01-12T11:19:38Z,2
417,그니까요 ㅋㅋㅋㅋㅋ 이게 뭔 일,@Underkg,2022-01-12T11:23:22Z,5
418,큰 고데기 같기도 한것 같은데...,@유정수-x3n,2022-01-12T11:19:19Z,0
419,ㅋㅋㅋㅋㅋㅋㅋㅋ 그렇게 보이잖아 내 머리속에서 나가,@Underkg,2022-01-12T11:19:53Z,3
420,스마트폰 할때도 저렇게 해주지...,@엊쩔티비,2022-01-12T11:19:04Z,0
421,통큰 LG ㅋㅋㅋ,@애플은사과-u3e,2022-01-12T11:19:01Z,1
422,5평형 치곤 넘비싸영 ㅋㅋㅋ <br>저는 20년형 미사일같이생긴 2단 퓨리케어 360 쓰고 있어용<br>필터가 넘호 비싸여<br>그리고 바람이 춥긴 추워여..,@조문-d4v,2022-01-12T11:18:52Z,1
423,네 옆에 누워 있으니까 은근 추움;;,@Underkg,2022-01-12T11:23:50Z,0
424,"<a href=""https://www.youtube.com/watch?v=sWC-pp6CXpA&amp;t=461"">7:41</a> 오 메인폰 최종 결정 이후 젠폰 꺼내는거 처음봐요 ㅋㅋㅋ",@kdh213,2022-01-12T11:18:37Z,1
425,잉 그런가? ㅋㅋㅋㅋ,@Underkg,2022-01-12T11:20:01Z,0
426,사상 최초로 기계 눈치보는 언박싱ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,@Pindang2,2022-01-12T11:17:13Z,90
427,아니 비닐 안 뗐는데 들어가잖아 ㅋㅋㅋㅋ,@Underkg,2022-01-12T11:19:36Z,17
428,와 ㅋㅋㅋㅋ 지리네 100만원ㅉㅉㅉㅉ리 그냥 보냊ㅈㅈ주네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,@비공개-r2b,2022-01-12T11:17:09Z,0
429,좋긴 한데 이해가 안 됨 ㅋㅋㅋㅋ,@Underkg,2022-01-12T11:20:10Z,0
430,사이 공간에서 전기 나오게 생겼어요,@gibeom_lee,2022-01-12T11:16:10Z,1
431,ㅋㅋㅋㅋㅋㅋ 하여튼 뭔가 조금씩 본 것 같이 생김,@Underkg,2022-01-12T11:29:00Z,1
432,타워 기둥에 사우론의 눈 장착 마렵게 생겼네,@UCyYVc3AxlZven_g7bWPX4Xw,2022-01-12T11:15:55Z,2
433,ㅋㅋㅋㅋㅋ다들 같은 생각이넴,@Underkg,2022-01-12T11:54:10Z,0
434,가전제품이 원플원이면 개꿀인데!,@free_sun_ja,2022-01-12T11:15:45Z,0
435,개꿀!!,@Underkg,2022-01-12T11:37:58Z,0
436,원효대사 ㅋㅋㅋㅋㅋㅋ,@Onetouch_8708,2022-01-12T11:15:16Z,1
437,달랑거리는 라벨을 읽읍시다.,@Underkg,2022-01-12T11:26:39Z,0
438,세계최초 가전재품 1+1,@waterslimeapple,2022-01-12T11:14:53Z,0
439,이걸 원플원ㅋㅋㅋ,@김덜걱,2022-01-12T11:14:51Z,0
440,와 하나 사셨으니 하나 저희 주신다구요? 역시 대장님입니다,@spartamea5085,2022-01-12T11:14:12Z,27
441,🙅🙅🙅🙅🙅🙅🙅🙅🙅🙅,@Underkg,2022-01-12T11:33:08Z,15
442,@@Underkg 🙆🏻🙆🏻🙆🏻🙆🏻🙆🏻🙆🏻🙆🏻🙆🏻🙆🏻,@lililllllIIIIllll,2022-01-12T13:00:49Z,1
443,@@Underkg 🙆🙆🙆🙆🙆🙆🙆🙆🙆🙆🙆,@lsy9536,2022-01-12T14:49:34Z,1
444,@@Underkg 🙇🙇🙇🙇🙇🙇🙇🙇,@민시박-l6h,2022-01-12T15:25:17Z,1
445,오늘 인트로가 ㅋㅋㅋㅋㅋ 이번제품은 디자인이 되게 독특하네요 기능도 독특하구요 공기청정에 온풍이 될거라고는... 근데 하나를 꽁으로 받으시다니 ㅇㅅㅇ,@터보닷지,2022-01-12T11:13:53Z,1
446,넹 공기청정기 + 써큘레이터 + 온풍기 생각하면 될 듯.,@Underkg,2022-01-12T11:14:27Z,1
447,@@Underkg 얼떨결에 두개를 받으시는거네요 ㅋㅋㅋㅋ,@터보닷지,2022-01-12T11:15:10Z,0
448,롯데 월드타워 스피커,@RED.0215,2022-01-12T11:13:43Z,0
449,월드타워도 아니고 스피커도 아니잖아 ㅋㅋ,@Underkg,2022-01-12T11:25:01Z,0
450,이게 대기업 고객서비스지..,@황석현,2022-01-12T11:13:39Z,5
451,고맙긴 한데 왜인지 아직도 모르겠음 ㅋㅋ,@Underkg,2022-01-12T11:15:00Z,2
452,ㄷㄷㄷ,@support7168,2022-01-12T11:13:31Z,0
453,ㅋㅋㅋㅋㅋㅋ,@oo-user-oo,2022-01-12T11:13:26Z,0
454,픽셀....6....리뷰....,@fullnangman,2022-01-12T11:12:52Z,2
455,얼떨결에 원플원ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,@user_lyrics,2022-01-12T11:12:48Z,54
456,아직도 왜 이렇게 통 큰 선물을 줬는지 모르겠음 ㅋㅋ,@Underkg,2022-01-12T11:13:49Z,13
457,@@Underkg알고보니 잘못보내서 다시 내놓으라고 문자오면 ㅋㅋㅋㅋㅋ,@Cho_Seung_woo,2022-01-12T12:42:31Z,1
458,유튜버니까 줬겠죠...ㅎㅎ,@동전치료,2022-02-14T09:33:20Z,0
459,LCK 개막날인 중요한 시간에 언더케이지는 못참죠 ㅋㅋ,@jihoon0912,2022-01-12T11:12:18Z,15
460,의리 무엇,@Underkg,2022-01-12T11:14:01Z,7
461,이건 찐 의리다 ㅋㅋ,@ezis6060,2022-01-12T11:48:57Z,2
462,인트롴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅋㅋㅋㅋㅌㅌㅋ,@SEOUL_BEARS2,2022-01-12T11:12:14Z,0
463,1빠다!!!! 좋아요 눌러 주세요 !!!!!,@shkim00,2022-01-12T11:12:13Z,0
464,하만카돈 스피커인줄...,@keuj517,2022-01-12T11:12:02Z,0
465,ㅋㅋㅋㅋ 싸이테이션?,@Underkg,2022-01-12T11:14:41Z,0
466,2등,@부엉이-j8z,2022-01-12T11:11:57Z,0
467,3,@bonghwanfan,2022-01-12T11:11:52Z,0
468,1,@펭구-q6o,2022-01-12T11:11:49Z,0
469,1등이네 ㅎㅎ,@애플은사과-u3e,2022-01-12T11:11:47Z,0
470,오,@테르밋,2022-01-12T11:11:44Z,0
471,와우,@xero_xero,2022-01-12T11:11:43Z,0
