,Reviews,result
872,힐컵 색상이 하늘색이라 걱정이였는데 튀지 않고 아주 맘에 듭니다! 퀄리티도 굉장이 좋네요!,1
873,첫 덩크로우구매입니다.나이키가입이후 처음드로우당첨이네요앞으로도많은 당첨기대합니다,1
874,생가보다 싸네..,0
875,"마감 처리도 만족스럽고, 실착했을 때 더 예쁜 아이네요 ! 감사히 잘 신을게요!",1
876,실물이 더 예뻐요당첨돼서 기분 굿!잘신을게요!,1
877,다음드로우도 브탁드랴요,0
878,보던대로 좋아요,1
879,너무이쁜 조던 로우,1
880,퀄리티도 훌륭하고 색감도 넘 예뻐요!,1
881,도루우 당첨되거 첫 조던을 신어보네요~,1
882,받아서 실착해보니까 범고래보다 좋은거 같네요 새로운 전투화가 생겼어요,1
883,편하고 좋아요,1
884,상품 아무 이상 없이 잘 도착했구요.사이즈는 정사이즈네요.작지도 크지도 않은...사이즈는 웬만하면 반업 추천합니다.,1
885,당첨 감사합니다!! 컬러 퀄리티 모두 굿,1
886,너무 이쁘네요.,1
887,잘 신겠습니다감사합니다,1
888,뒷축 색상이 산뜻해서 마음에 듭니다.,1
889,간만에 된 드로우라 더 좋아요신발은 너무 이쁘네요,1
890,말해뭐합니까조던인데 사이즈만 좋았어도 내가신을껀데덕분에 센스있는 매형이되었음스캇 테크다다운이라해도 과언아님블루컬러 너무 예쁘고 컬러조화가 아주 잘 이루어짐조던은 역시 블랙이 들어가야함또 살수있눈 기회를!!!!,1
891,인기모델 예상됩니다,1
892,감사합니다,1
893,감사합니다,1
894,색상도 너무 이쁘네요 좋아요,1
895,실물이 더 이쁘네요 ~,1
896,색감이쁩니다,1
897,다음에는 더 개이쁜걸로 당첨시켜주세용,1
898,당첨되어서 기분도 좋고 신발도 이뿌고!무엇보다 어디든 잘어울려서 좋습니다!사랑해요 나이키,1
899,감사합니당,1
900,당첨되서 좋아요,1
901,그냥 마음에는 들어요,0
902,실물 색감이 무쳤어요!!,0
903,"텅 때면 기존 킬샷보다 훨씬 예쁨 약간 빵빵한 소재라 주름이 훨씬 두껍고 이쁘게 잡히네요 팬텀보다는 귀여운 맛이고, 특히 뒷축에 자수로 새겨진 스우시가 미치네요 사세요 킬샷만 4번째지만 요놈은 색다르게 품어볼만 합니다ㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱ",1
904,나름귀엽구여.생각보다도톰한개무게도잇습니다.귀여워여.잘신을께여.감사합니다.,1
905,"너어어어무 귀여운데, 고민의 여지가 1도 없는데, 난 분명 사라고 말했다 ㅋ",1
906,"사진으로 보는 것보다 실물이 훨씬 이쁩니다,초록초록하네요💚",1
907,good 반업추천합니다. 굿굿굿굿굿이뻐요!!!!!!!!!!!,1
908,예상대로 발볼이 있으신 분들은 한치수 크게 주문 하심 됩니다. 가볍게 신기 좋네요,1
909,"사이즈 280, 너무 잘 맞고 편해서 좋아요. 딸 아이도   장만하려는데 사이즈가 없어서 못한다고 아쉬워 합니다.",1
910,"디자인은 만족함착화감은 바닥이 너무 얇아 피곤함. 발볼이 좁아 불편함.20분 착화, 반품 귀찮아서 그냥 신기로 함.",0
911,제가 245에 칼발인데 나이키는 250신는데 이 신발은 끈 약간느슨하게 풀어야 정사이즈느낌나네요.,0
912,"This one shows good shapes and charming color combination. Most of all, It is very comfortable when I’m walking on the road by wearing the shoes. So, I highly recommend it. Don’t hesitate to buy it any longer.",1
913,평소 운동화 270 신는데 리뷰보고 한치수 올려서 275로 주문하기를 잘했네요. 킬샷2 볼이 좁은편입니다. 레트로 스타일 너무 맘에 듭니다!,1
914,"색깔도 예쁘고 디자인도 마음에 들어요! 발도 얄상해보이고 포멀, 캐주얼에 다 신을 수 있을 것 같습니다 ㅎㅎ 정 250 신는데, 250하니까 낙낙하네요. 245했으면 딱 맞았을 것 같아요. 칼발이시라면 정사이즈 추천!",1
915,저는 발볼도 넓은데  정사이즈시키니 딱맞네요물론 민트를 전에 이치수로 구매해서 그렇죠.좋은제품입니다.,1
916,레더라 이쁘긴한데 한쪽이 신던신발처럼 줄이 있네요 ..,0
917,발 볼이 넓은 분들은 반사이즈 업 추천드립니다. 신발이 짱짱하고 깔끔하네요! 만족합니다.,1
918,발볼러 275 이신분들은  무조건!! 반업! 280으로 구매하시면 되고요 ㅎㅎ참고로 나이키 스우시 모양 흰색 버전은지금!!! 아울렛 가시면 6만4000원. 판매중.^-^,1
919,남편 사줬는데 너무 깔끔하고 이뻐요.. 나도 갖고 싶어요.. 여자꺼도 만들어 주세요~ 제~~발!!,1
920,드디어 샀네웃돈주고 사기 싫어서 존버했는데 공홈에 똭...거기 다가 이벤트로 저렴하게 똭...,1
921,배송 빠르네요 명성대롭니다 단순한 디자인이지만 편하고 어떤 옷이든 잘 어울립니다 사이즈는 정사이즈 구매했구요 멤버스데이 고마워요,1
922,나이키 데이브레이크 240 편하게 신고..작게 나온 건 245도 신는데..킬샷은 240이 많이 크네요 .데이브레이크보다 적어도 5미리는 길이가 더 긴 것 같습니다. 칼발은 아니고 그냥 발등 낮고 발에 살 없는 정240 사이즈인데.. 저한테는 235가 딱 맞을 것 같네요.  후기대로 발볼은 좁게 나왔지만 끈을 조금 여유있게 푸니 발볼도 불편하지 않아요.발에 살이 없으면 오히려 사이즈가 크게 느껴질 수 있습니다.,1
923,꼭사자진짜 실문 존예발볼러라고 고민하면구두.군화 사이즈 반업하고끈은 안끈에서 바깥끈(사다리묶음)으로 묶음 더 늘어남내가묶은것처럼 묶어진짜 고민했는데 고민하지 마라너무 존예다,0
924,"청바지, 면바지, 슬랙스.. 어떤 바지에도 잘 어울려요. 편한건 덤",1
925,운좋게 겟했음,1
926,막신는 데일리신발로 딱이에요,1
927,"뭔가 확 끌리는게 없어 구매를 안하고 있다가 얼떨결에 구매하게 된 킬샷 레더입니다. 역시 어느 옷에 신어도 다 잘 어울리는 무난한 신발이며, 볼이 좁아 사이즈 업을 하면 길이가 너무 길어져 슬픕니다",1
928,어디든 찰떡,1
929,심플하고 너무 이쁘네요. 그리고 편합니다,1
930,조금 고민하면 사이즈가 빠져서 바로 구매했어요. 받아보니 사진처럼 이쁘네요. 그런데 폭은 역시나 좁아요. 감안하시길.,1
931,역시 킬샷 만큼 깔끔한게 없네요^^,1
932,클래식한 킬샷 역시 이쁘네요~,1
933,마음에 들어요,1
934,데일리로 신기 좋음,1
935,"ㅋㅣㄹ샷 갬성으로 내마음도 킬!,,,,,",0
936,할인할때 저렴하게 구매했습니다. 만족합니다.,1
937,오래신으면 발바닥이 좀 아프지만 좋아요,1
938,두루두루 어울리는 킬샷!!,1
939,잘 나가는데는 이유가 있음.심플 담백 깔끔 끝,1
940,어느옷이나 다 어울려요,1
941,어디에나 잘 어울림,0
942,바닥이 푹신하진않은거같아요.얄쌍하니 이쁘긴합니다,0
943,데일리로 신기에 안성맞춤!,1
944,"정말 예쁜 신발입니다. 워낙 인기도 많고, 많이들 신고 다니셔서,,, 설명이 필요없네요.",1
945,아주좋아요,1
946,아주좋아요,1
947,아주좋아요,1
948,스테디라서 좋네요,1
949,무난하게 코디가능,1
950,신발이 감성돋네요 전투복이든 평차림이든 집앞이든 다 잘어울려요,1
951,좁을거같지만 편합니다,1
952,이뻐요~. 청바지에 특히 잘 어울리네요,1
953,ㅋㅋ편해요 잘샀으요,1
954,발볼 좀 았는데 사이즈 정사이즈 괜찮네요~ㅎ,1
955,이쁘게 잘신고 있네요 좋습니다,1
956,재구매 필요합니다 제고 넣어주세요,1
957,킬샷은 믿음이죠!!,1
958,깔끔 그자체 입니다,1
959,어느 옷이랑도 잘어울리네요~,1
960,아무거나 걸쳐도 이거 신으면 아주 잘어울려용,1
961,어디든지 코디하고 쉽고 이뻐요^^,1
962,깔별로다있어요,0
963,두말할 필요가 있을까요조카가 가지고 싶어해서 구입했어요,1
964,색상 너무 이쁘네요,1
965,정발되서  너무좋아요,1
966,역시 구매하기 잘했다 싶을 정도로 활용도가 매우 높아요다양한 스타일에 연출할 수 있어서 너무 좋네요. 또 다시 나왔으면 좋겠어요!,1
967,상품 예쁘고 제가 발볼이 넓은데도 사이즈 딱 좋고 편안합니다,1
968,생각보다더이쁘네요!,1
969,저렴하게 잘 샀음 이쁨,1
970,강추!! 예뻐요~~~,1
971,강추~~ 예뻐요!,1
972,"사이즈, 쉐입, 퀄리티 등 모두 무난하니 만족합니다.질리지 않고 꾸준히 착용가능한 아이템인 것 같습니다.",1
973,이쁘네요 두번 샀음,1
974,범용성 어디서든 잘 어울리는 킬샷두말하여 무엇하리,1
975,편한 신발은 아니죠. 좁고 쿠션도 없죠. 그런데 대충 아무 옷에나 잘 어울려요. 때 좀 묻어도 이뻐요. 깔끔하게도 빈티지하게도 소화 가능한 마성의 신발.,1
976,너무 맘에 들어합니다신발신으니 더 예뻐요,1
977,평소 나이키 260을 신는데 이건 반업해야했네요 사이즈실패 ㅠㅠ,0
978,어디든 잘어울리죠 ㅎㅎ,1
979,디자인도 너무 이쁘고 만족스러워요 헤헤,1
980,한켤레 신고있는데 만족스러워서 안뜯고 한켤레 더 쟁여놨어요근데 킬샷은 사이즈가 좀 크게 나오는듯정사이즈나 반다운도 좋아요,1
981,아주 이뻐요!! 또 할인할때 팔길!,1
982,슬랙스에 어울리는 신발을 찾다가 킬빌에 느낌이 와서 구입했는데 만족합니다단점은 오래지 않아 처음 샀을 때의 셰입이 좀 무너지는 느낌이 있어요,1
983,주름은 어쩔수없음,0
984,하지만 주름은 어쩔수없음 반업필수,0
985,아버지 선물로 드렸는데 편하다고 하시네요.,1
986,워낙 유명한 제품이라 설명이 필요없지요반업이나 1업이 좋습니다,1
987,무난하게 이쁘네요,1
988,주말 일상복 뿐만 아니라 평일 정장에도 어울려요,1
989,신발이 막 신어도 튼튼하네요 ㅎㅎ,1
990,색깔도 무난하고 어느 착장에 신어도 예뻐요다만 발볼이 매우 좁다보니 최소 반업은 필수입니다!,1
991,실물이 예쁩니다. 저는 사이즈가 없어 두치수나 크게 샀어요ㅜㅜ,1
992,진짜 예뻐요,1
993,할인 받아서 샀는데 디자인도 예쁘고 질도 좋네요,1
994,"시원해보이는 컬러, 데일리슈즈로 신기 적당합니다.",1
995,편안하게 잘 신고 있습니다.,1
996,아는품목이라 기대을저버리지않는변함없는킬삿클레식하게신는대더할나위없음,1
997,세일기간 구매해서 만족합니다.,1
998,이쁩니다 :),1
999,신발을 마음에 들어하는사람이 많으니 길가다보면 똑같은 신발을 신고다니는 사람을 볼 수 있어요,1
1000,반업해서 착용중인데 사이즈도 딱 맞고 좋네요민트색이라 이상할 줄 알았는데 요즘 같은 날씨에 시원해 보이고 좋아요,1
1001,깔별로 모으는중이에요,1
1002,색깔별로 모으는중!!,1
1003,아울렛에 깔려있는거 보긴 했지만 킬샷만한 데일리화도 없죠,0
1004,다른 색상으로 또 사고 싶네요.,1
1005,만족합니다,1
1006,다만 누벅(스웨이드) 재질이라 이따금 본드 자국 등이 있을 수 있어요. 감안해서 구매하면 좋을 것 같아요!,0
1007,편하게 신고다녀요,1
1008,명실상부 최고의 스니커즈 입니다.코디 다 잘되고 남자들 필수템 역시최고입니다 :),1
1009,역시 좋네요 굳굳굳,1
1010,언제봐도 이뻐용또 구매했네요,1
1011,상품은 만족하나 배송이 상당히 늦음 이에 대한 별도의 안내가 없어 매우 불편함,0
1012,정말 좋습니다...,1
1013,실믈이 깡패. 처음엔 색깔이 좀 그런가 했는데 막상 받아보니 훨씬 색감이 이쁘네요. 가을에 잘 어울리는 색깔임. 폼이나 쿠션은 생각보단 땅땅한 느낌 입니다. 원래 270이나 275신는데 이건 앞코가 좁은편이라 280사니 여유있고 딱맞네요. 너무 맘에 들어서 하나 더 사서 쟁여놀가 생각중일정도. 추천합니다.,1
1014,본인이 오리발이다 싶으신분들 빼고무조건 정사이즈 가세요,0
1015,앱으로 먼저 구매한 올블랙 입니다!사이즈 최소 반업 추천드립니다!깔끔하고 이쁘네요해당사이즈 280,1
1016,최근 세번정도 신었고 요건 정사이즈로 구매했는데 5mm정도 컸으면 어땠을까라는 생각이 드네요..가벼운 느낌은 드나 어떤 리뷰처럼.. 시원한 느낌은 모르겠네요 디자인이 맘에 들어 구매는 했는데 밑창이 좀 빨리 닳을거 같기도 하네요,0
1017,"개인차는 있겠지만, 돈 값은 하는 것 같네요. 저는 보메로도 3개정도 있고, 요 제품은 출시일에 구매해서 신고 있는데 시원하고 가볍고 더 편했어요.마치 전투화 신다가 활동화로 갈아신은 기분이랄까.근데 크x이 더 싸니까 거기서 구매 추천요.정가는 보메로도 좀 아까워서 ㅎㅎ",1
1018,가볍고 편안합니다 푹신하고 접지도 잘되네요. 만족중입니다. 이번여름은 이거 신고 다니면 되겠네요 ㅎㅎㅎ,1
1019,신고 다닌지 몇주 되었는데 신다보니 발이 너무 조이고 바닥 면적이 발보다 좁다는 느낌이 들어요 일부 댓글에 기본 사이즈를 신어도 충분하다고 해서 주문했더니만 완전 후회스럽네요 발볼이 넓고 반치수 차이로 위아래로 신는 분이라면 확실히 반치수 위로 주문하는게 답입니다 반치수 위라도 디자인이 슬림해서 크다는 느낌은 없을듯 싶어요 저도 다시 주문하려구요 통풍이 좋아서 여름에 신기 딱이예요,0
1020,정말 가볍고 편하고 여름에 신기 딱입니다 여름용 뚫린 샌들 대용으로 신을수 있을정도로 통기성이 좋아요. 코르테즈는 255신는데 매장에 사이드가 없어서 255구매했는데 250 신어도 될 사이즈에요. 디자인이 넘 유니크해서 좋습니다,1
1021,신발 너무 가볍고 이뻐요~사이즈는 정사이즈 추천합니다~,1
1022,여자 에어맥스97 240신구요 에어맥스플러스245신 습니다 남자사이즈밖에없어서 240샀구요 여자신발에어맥스플러스 245랑 사이즈 같은것같습니다 이쁩니다 여름신발이고 망사입니다 진짜 꼭사세요,1
